Country,State,City,Station,Monitering Board,Latitude,Longitude,Pollutant_id,Pollutant_min,Pollutant_max,Pollutant_avg,AQI range,Concern level
India,Bihar,Patna,"Muradpur, Patna  ", BSPCB,25.619651,85.147382,CO,26,88,28,46.66666667,Good
India,Delhi,Delhi,"Vivek Vihar, Delhi  ", DPCC,28.672342,77.31526,NO2,26,116,51,84.79310345,Satisfactory
India,Delhi,Delhi,"Najafgarh, Delhi  ", DPCC,28.570173,76.933762,CO,26,110,35,57.75862069,Satisfactory
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal  ", MPPCB,23.264759,77.381568,CO,26,49,31,51,Satisfactory
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh  ", RSPCB,29.61075,74.283608,CO,26,110,64,111.2413793,Moderate
India,TamilNadu,Chennai,"Perungudi, Chennai  ", TNPCB,12.9533,80.2357,CO,26,91,43,71.27586207,Satisfactory
India,West_Bengal,Howrah,"Belur Math, Howrah  ", WBPCB,22.629801,88.352017,CO,26,104,33,54.37931034,Satisfactory
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh  ", HSPCB,28.3419248,77.319699,CO,27,84,45,74.65517241,Satisfactory
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi  ", DPCC,28.531346,77.190156,NO2,27,68,48,79.72413793,Satisfactory
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal  ", MPPCB,23.210494,77.425409,NO2,27,74,42,69.5862069,Satisfactory
India,Maharashtra,Amravati,"Shivneri Colony, Amravati  ", MPCB,20.9402359,77.7895248,SO2,27,39,30,50,Good
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar  ", OSPCB,21.8004996,83.8396977,OZONE,27,30,29,48.33333333,Good
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar  ", OSPCB,20.94185,86.1151,CO,27,88,67,121.4827586,Moderate
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam  ", TNPCB,10.798548,79.838212,PM2.5,27,123,67,121.4827586,Moderate
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai  ", Bhilai Steel Plant,21.185571,81.343175,CO,27,35,29,48.33333333,Good
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal  ", CECB,22.118125,83.140608,CO,27,57,34,56.06896552,Satisfactory
India,Gujarat,Surat,"Katargam, Surat  ", Nexteng Enviro,21.217779,72.834787,SO2,27,76,51,84.79310345,Satisfactory
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad  ", GPCB,23.002657,72.591912,SO2,27,81,45,74.65517241,Satisfactory
India,Rajasthan,Bundi,"New Colony, Bundi  ", RSPCB,25.435774,75.644272,OZONE,27,90,83,176.1034483,Moderate
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur  ", RSPCB,26.902909,75.836858,OZONE,27,130,105,248.7931034,Poor
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow  ", CPCB,26.83399722,80.8917361,NO2,27,39,30,50,Good
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad  ", UPPCB,28.802625,78.753728,OZONE,27,31,29,48.33333333,Good
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai  ", Bhilai Steel Plant,21.185571,81.343175,PM10,27,123,57,94.93103448,Satisfactory
India,Kerala,Kannur,"Thavakkara, Kannur  ", Kerala PCB,11.875,75.3732,OZONE,27,32,29,48.33333333,Good
India,Odisha,Baripada,"Meher Colony, Baripada  ", OSPCB,21.941841,86.728318,CO,27,86,38,62.82758621,Satisfactory
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan  ", UPPCB,27.571409,77.655757,NO2,27,27,27,45,Good
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor  ", APPCB,13.20488,79.097889,CO,27,73,34,56.06896552,Satisfactory
India,Assam,Sivasagar,"Girls College, Sivasagar  ", PCBA,26.987634,94.636574,PM2.5,27,100,70,131.7241379,Moderate
India,Karnataka,Bengaluru,"Silk Board, Bengaluru  ", KSPCB,12.917348,77.622813,CO,27,70,43,71.27586207,Satisfactory
India,TamilNadu,Chennai,"Kodungaiyur, Chennai  ", TNPCB,13.1278,80.2642,OZONE,27,36,31,51,Satisfactory
India,Bihar,Motihari,"Gandak Colony, Motihari  ", BSPCB,26.63086,84.90051,CO,27,43,32,52.68965517,Satisfactory
India,Madhya Pradesh,Katni,"Gole Bazar, Katni  ", MPPCB,23.50016,80.23284,OZONE,27,59,46,76.34482759,Satisfactory
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai  ", MPCB,19.0632143,72.8456324,PM2.5,27,94,65,114.6551724,Moderate
India,Maharashtra,Pune,"Mhada Colony, Pune  ", IITM,18.57304,73.927715,NO2,27,114,66,118.0689655,Moderate
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer  ", RSPCB,26.470859,74.646594,NO2,27,38,31,51,Satisfactory
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli  ", RSPCB,26.506177,77.025989,OZONE,27,77,65,114.6551724,Moderate
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad  ", UPPCB,28.83526,78.7446,SO2,27,31,29,48.33333333,Good
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur  ", WBPCB,23.549395,87.300496,SO2,27,28,28,46.66666667,Good
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj  ", BSPCB,26.0881305,87.93840336,PM10,28,94,57,94.93103448,Satisfactory
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor  ", APPCB,13.20488,79.097889,PM10,28,108,72,138.5517241,Moderate
India,Bihar,Patna,"IGSC Planetarium Complex, Patna  ", BSPCB,25.610369,85.132568,OZONE,28,29,29,48.33333333,Good
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru  ", KSPCB,12.938539,77.5901,OZONE,28,58,47,78.03448276,Satisfactory
India,Bihar,Patna,"IGSC Planetarium Complex, Patna  ", BSPCB,25.610369,85.132568,CO,28,35,32,52.68965517,Satisfactory
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum  ", KSPCB,15.888653,74.541751,NO2,28,110,49,81.4137931,Satisfactory
India,Haryana,Kaithal,"Rishi Nagar, Kaithal  ", HSPCB,29.8006,76.4155,SO2,28,34,31,51,Satisfactory
India,Odisha,Talcher,"Talcher Coalfields,Talcher  ", OSPCB,20.9360711,85.1707021,OZONE,28,119,51,84.79310345,Satisfactory
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand  ", RSPCB,25.03636,73.883502,PM2.5,28,304,141,316.3488372,Very Poor
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad  ", UPPCB,28.83526,78.7446,NO2,28,29,29,48.33333333,Good
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor  ", APPCB,13.20488,79.097889,PM2.5,28,150,80,165.862069,Moderate
India,Delhi,Delhi,"Chandni Chowk, Delhi  ", IITM,28.656756,77.227234,NO2,28,90,53,88.17241379,Satisfactory
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar  ", HSPCB,30.1480566,77.2893471,CO,28,53,50,83.10344828,Satisfactory
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram  ", IMD,28.422681,77.148944,CO,28,103,36,59.44827586,Satisfactory
India,Madhya Pradesh,Indore,"Residency Area, Indore  ", IMC,22.7084,75.8815,CO,28,38,32,52.68965517,Satisfactory
India,Maharashtra,Mumbai,"Kurla, Mumbai  ", MPCB,19.0863,72.8888,OZONE,28,29,28,46.66666667,Good
India,Maharashtra,Mumbai,"Chembur, Mumbai  ", MPCB,19.0364585,72.8954371,NO2,28,104,61,101,Moderate
India,Rajasthan,Barmer,"Railway Colony, Barmer  ", RSPCB,25.747299,71.393989,CO,28,86,54,89.86206897,Satisfactory
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad  ", UPPCB,28.685382,77.453839,CO,28,42,39,64.51724138,Satisfactory
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi  ", UPPCB,25.301778,82.996789,SO2,28,31,29,48.33333333,Good
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj  ", UPPCB,25.494,81.863,PM10,28,200,83,176.1034483,Moderate
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad  ", MPCB,18.616318,73.765797,CO,28,108,45,74.65517241,Satisfactory
India,Rajasthan,Tonk,"Shastri Nagar, Tonk  ", RSPCB,26.159933,75.780517,CO,28,114,41,67.89655172,Satisfactory
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur  ", WBPCB,23.549395,87.300496,NO2,28,39,32,52.68965517,Satisfactory
India,Bihar,Motihari,"Gandak Colony, Motihari  ", BSPCB,26.63086,84.90051,PM2.5,28,187,105,248.7931034,Poor
India,Karnataka,Dharwad,"Kalabhavan, Dharwad  ", KSPCB,15.459706,75.008381,OZONE,28,37,33,54.37931034,Satisfactory
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar  ", RSPCB,24.588397,76.172782,CO,28,64,32,52.68965517,Satisfactory
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad  ", TSPCB,17.585705,78.126199,CO,28,57,38,62.82758621,Satisfactory
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr  ", UPPCB,28.406963,77.849831,CO,28,111,54,89.86206897,Satisfactory
India,Assam,Sivasagar,"Girls College, Sivasagar  ", PCBA,26.987634,94.636574,NO2,29,60,40,66.20689655,Satisfactory
